Location Code,Location Name,Location Display Name,Location Type,Parent Location Code,Active Status,Test Location,Timezone,Address Line 1,Address Line 2,City,State,Zip Code,Country,Phone Number,Phone Ext.,Email,Latitude,Longitude,Location Color,Auto-Wrap Time,Show Signed in Users,Enable Wait Smarter,Allow remote check-in,Cutoff Before Closing,Check In Lead Time,Use Appointments,Future Availability Window,Appointment Cutoff Window,Summary Email Notification Time,Reminder Email Notification Time,Reminder text message notification time,Lead time for appointment booking,Concurrency Mode,Max. no of Appointments,Float Priority Mode,Change Appointemnt Status,Appointment status to change,Allow request staff,Show in widget,Use Events
"482050c3-9487-4807-8269-7ff617dc00c4","kghzv-Tucson-ton","kghzv-Tucson-ton","Area","Default","1","Default","Mountain Standard Time (Mexico)","763 Little Via","Suite 369","Mount Pleasant","Vermont","71674-5995","Somalia","147-348-5467","4","Rhett.Zieme81@yahoo.com","57.5996","-79.2807","RGB(135,116,193)","11:35:06","1","0","0","11:35:06","11:35:06","1","56","13","11:35:06","0","2","2","null","51","3","1","Assigned","1","0","1"
"1740b1f5-f4ff-4120-bb0d-eeaf02ac6ccd","lt23a-Albuquerque-haven","lt23a-Albuquerque-haven","Branch","Default","0","Default","W. Europe Standard Time","981 Angus Union","Apt. 848","Marielaside","Iowa","16224","Ukraine","699-363-0753","0","Leatha.Parker@gmail.com","5.522","-30.8785","RGB(201,248,114)","11:35:06","0","1","1","11:35:06","11:35:06","0","81","79","11:35:06","0","2","2","null","89","1","1","Completed","0","1","1"
"fa3a06da-2bf0-49b8-8629-4204eca9a283","8v0e6-Thousand Oaks-ton","8v0e6-Thousand Oaks-ton","Area","Default","1","Default","UTC-02","4126 Ryan Dam","Apt. 867","North Maximilianfurt","Texas","33341","Northern Mariana Islands","846-056-4597","1","Coralie.VonRueden@gmail.com","-74.7928","119.5214","RGB(81,200,169)","11:35:06","0","1","1","11:35:06","11:35:06","1","101","35","11:35:06","2","2","0","null","49","1","0","Assigned","0","1","1"
"1cc71bdc-5adf-4f1b-8bdc-eafeb4fdc212","3bz0s-Bismarck-land","3bz0s-Bismarck-land","Area","Default","0","Default","N. Central Asia Standard Time","37329 Waters Ridge","Apt. 244","New Maceyburgh","Hawaii","29049","Isle of Man","335-591-7198","2","Ashlynn_Glover@hotmail.com","27.0294","56.9882","RGB(205,32,40)","11:35:06","0","0","0","11:35:06","11:35:06","1","50","57","11:35:06","1","2","0","null","6","2","1","Completed","1","0","1"
"ee831aeb-54ae-4da1-81ff-a06537245e6b","z37nc-Frederick-stad","z37nc-Frederick-stad","Department","Default","1","Default","UTC-11","2362 Godfrey Groves","Apt. 049","Aleneland","Virginia","66545","Afghanistan","322-595-3379","4","Quentin23@gmail.com","-26.4244","-153.6705","RGB(189,64,63)","11:35:06","1","0","0","11:35:06","11:35:06","1","94","25","11:35:06","2","1","0","null","6","1","1","Assigned","1","0","0"
"0742e8f9-3fb7-4dba-9787-5b84dc680d84","knzb0-Medford-haven","knzb0-Medford-haven","Area","Default","0","Default","Greenwich Standard Time","34882 Abernathy Ville","Suite 979","Boscoburgh","Mississippi","81372-2335","Sierra Leone","778-853-0872","3","Rod.Beahan@hotmail.com","81.037","-115.7843","RGB(185,212,2)","11:35:06","0","1","0","11:35:06","11:35:06","0","10","67","11:35:06","0","0","0","null","23","3","0","Completed","0","1","1"
"27e898e2-542f-41b6-8baf-f5e68e8e803b","6rika-St. Peters-borough","6rika-St. Peters-borough","Branch","Default","1","Default","Mountain Standard Time","040 Lindgren Forges","Suite 034","Priscillaburgh","Oklahoma","49190","Estonia","575-353-2764","1","Gavin_Bechtelar@gmail.com","-20.3385","79.5353","RGB(140,138,118)","11:35:06","0","0","1","11:35:06","11:35:06","0","15","58","11:35:06","1","0","0","null","90","3","1","Completed","1","1","1"
"5c5a25a7-4847-4d09-8189-abe38321f9d8","mfj75-Warwick-ville","mfj75-Warwick-ville","Area","Default","1","Default","Cape Verde Standard Time","888 Goldner Mews","Apt. 645","Lubowitztown","Massachusetts","09004","Falkland Islands (Malvinas)","124-247-1626","1","Darrion.Becker@yahoo.com","-47.9805","-168.2917","RGB(208,206,170)","11:35:06","0","1","1","11:35:06","11:35:06","0","79","63","11:35:06","2","1","0","null","66","2","0","Assigned","1","0","0"
"c9936257-dbec-400e-80e2-61172b278051","qfn7x-Santa Monica-mouth","qfn7x-Santa Monica-mouth","Area","Default","1","Default","N. Central Asia Standard Time","97324 Shayne Village","Suite 647","Bauchberg","South Carolina","91428","French Southern Territories","549-551-9750","0","Lexus62@yahoo.com","14.471","143.7442","RGB(223,177,204)","11:35:06","1","0","1","11:35:06","11:35:06","0","66","7","11:35:06","1","0","2","null","90","2","0","Assigned","1","1","0"
"a0e34752-e9bc-40f0-aaaf-480addddebea","ajgf2-Harrisburg-stad","ajgf2-Harrisburg-stad","Department","Default","0","Default","E. Australia Standard Time","18667 McClure Village","Apt. 052","Lakewood","Maryland","95041","Burundi","626-080-7790","2","Lauretta_Paucek@hotmail.com","-0.6838","6.2934","RGB(168,186,1)","11:35:06","0","1","1","11:35:06","11:35:06","0","10","69","11:35:06","2","2","1","null","31","3","1","Cancelled","0","0","0"
"1fb5a435-cd73-45ea-b5bf-7949bec4639b","s87n0-Santa Rosa-berg","s87n0-Santa Rosa-berg","Branch","Default","0","Default","China Standard Time","893 Abdullah Harbor","Suite 873","West Davionhaven","Missouri","38491-1170","Latvia","179-785-7219","4","Omer.Bechtelar@yahoo.com","-72.1152","149.4811","RGB(62,72,146)","11:35:06","1","1","1","11:35:06","11:35:06","1","71","61","11:35:06","1","1","0","null","29","3","0","No Show","0","1","0"
"6385bf55-7794-4ab1-b2ad-a56114090a7e","03nxf-Chula Vista-furt","03nxf-Chula Vista-furt","Organization","Default","0","Default","North Asia East Standard Time","12511 Ritchie Loaf","Apt. 212","North Yasminefurt","Mississippi","82935","Croatia","113-416-0470","3","Tyree.Botsford91@yahoo.com","-18.9437","5.3833","RGB(69,246,177)","11:35:06","1","0","0","11:35:06","11:35:06","0","23","64","11:35:06","2","1","2","null","93","2","0","Completed","1","1","0"
"2193a275-19dd-4adb-a39d-3df30a1639f3","jdkwv-Syracuse-port","jdkwv-Syracuse-port","Branch","Default","1","Default","Pakistan Standard Time","788 Tyra Inlet","Apt. 180","Eloiseport","Indiana","99752-2071","Nauru","991-939-2325","3","Kamille87@yahoo.com","-82.8416","-105.1889","RGB(252,6,26)","11:35:06","1","1","1","11:35:06","11:35:06","1","19","87","11:35:06","2","0","0","null","60","1","1","Assigned","0","1","1"
"e450acbb-50e5-47c6-95d2-c93bf8700da9","33uok-Fargo-mouth","33uok-Fargo-mouth","Organization","Default","1","Default","Newfoundland Standard Time","05998 Luella Creek","Apt. 792","Hayeschester","Vermont","00223","Vanuatu","084-118-4161","2","Kayleigh90@yahoo.com","63.4356","127.1796","RGB(162,177,228)","11:35:06","0","1","1","11:35:06","11:35:06","0","93","45","11:35:06","0","1","0","null","57","3","0","Cancelled","1","0","1"
"4a80395a-9ee2-4966-814f-523f3def72bd","3xwb2-Loveland-side","3xwb2-Loveland-side","Branch","Default","1","Default","Argentina Standard Time","7954 Walsh Crossroad","Suite 737","Bowling Green","Oregon","05136","Ethiopia","499-065-6405","1","Salvatore35@hotmail.com","78.3532","-136.2882","RGB(205,233,93)","11:35:06","0","0","0","11:35:06","11:35:06","1","100","70","11:35:06","0","2","0","null","94","2","0","Added","1","0","1"
"77660751-b549-4b34-a815-4142f453dd63","zyfhl-Santa Monica-mouth","zyfhl-Santa Monica-mouth","Area","Default","0","Default","Caucasus Standard Time","0138 Catherine Village","Apt. 326","Funkbury","Alaska","42772","Mauritania","033-637-0329","2","Lura.Balistreri@yahoo.com","-12.0811","114.6966","RGB(190,111,155)","11:35:06","0","1","0","11:35:06","11:35:06","0","22","64","11:35:06","1","2","2","null","11","1","0","No Show","1","0","0"
"dbcaebb8-03d8-4b3e-8f7e-a663b13aec0d","ubyyq-Clovis-chester","ubyyq-Clovis-chester","Region","Default","1","Default","W. Europe Standard Time","255 Brenda Prairie","Suite 065","Fayetteville","Louisiana","00030-4132","Finland","426-409-5754","0","Oma.Pfannerstill31@gmail.com","-18.1385","-165.1031","RGB(106,183,191)","11:35:06","0","1","0","11:35:06","11:35:06","0","72","92","11:35:06","1","1","2","null","99","1","1","Completed","1","1","1"
"83a8deab-0a2c-4c53-9b34-9b6121ecf8de","geu9e-Vancouver-mouth","geu9e-Vancouver-mouth","Region","Default","1","Default","Central Europe Standard Time","54970 Konopelski Forges","Suite 192","Hermannborough","South Dakota","84819","Benin","566-116-3570","3","Tremayne47@gmail.com","-43.6318","-98.7354","RGB(77,222,51)","11:35:06","0","0","0","11:35:06","11:35:06","1","14","30","11:35:06","1","1","1","null","99","2","0","No Show","0","0","0"
"82f61a6e-fb15-4abb-8921-2546291205b1","aqgqs-Baltimore-burgh","aqgqs-Baltimore-burgh","Organization","Default","0","Default","Paraguay Standard Time","95634 Cary Views","Apt. 026","Sheridanton","Washington","60872-8689","Saint Martin","750-030-8273","3","Chelsie50@gmail.com","-34.4584","-167.4069","RGB(141,183,70)","11:35:06","1","0","1","11:35:06","11:35:06","0","57","52","11:35:06","0","2","1","null","79","3","0","Cancelled","1","0","0"
"575ca43d-59a7-446e-a996-1c668adfea9d","zvo4d-Lakewood-chester","zvo4d-Lakewood-chester","Branch","Default","0","Default","Vladivostok Standard Time","04853 Lia Fall","Apt. 249","West Joany","Louisiana","28302","Peru","503-146-2831","4","Maymie.Rowe79@yahoo.com","28.5409","-159.6938","RGB(209,135,245)","11:35:06","0","1","1","11:35:06","11:35:06","0","59","99","11:35:06","2","0","0","null","14","2","0","Assigned","0","0","0"
"0146204b-ebbc-46ed-988c-4ddffd949156","a1n6z-Bozeman-chester","a1n6z-Bozeman-chester","Branch","Default","1","Default","UTC","1137 Goyette Plaza","Apt. 246","Union City","Wisconsin","84865-9284","Germany","048-422-2314","0","Lizzie.Muller67@yahoo.com","73.5706","-76.8846","RGB(207,64,94)","11:35:06","1","0","1","11:35:06","11:35:06","0","98","67","11:35:06","1","1","2","null","99","1","0","Completed","0","1","1"
"5e29a3cd-e543-4996-a033-ae9bf80b4432","ml8ra-Mesquite-furt","ml8ra-Mesquite-furt","Organization","Default","1","Default","Pacific Standard Time (Mexico)","2704 Modesto Turnpike","Suite 081","East Cathrynville","South Dakota","31129","Brazil","020-423-1450","0","Ephraim33@gmail.com","34.4162","-83.2728","RGB(161,171,19)","11:35:06","1","0","1","11:35:06","11:35:06","1","14","26","11:35:06","2","0","0","null","58","1","1","Assigned","0","0","1"
"10c44691-8baf-4739-8496-973a6c9a66cc","a954m-Portage-berg","a954m-Portage-berg","Region","Default","0","Default","Central Standard Time (Mexico)","80270 Cole Rue","Apt. 525","Lake Tom","Vermont","85189","Colombia","203-271-6296","3","Kevin.Bradtke@gmail.com","-56.726","-93.2894","RGB(172,41,206)","11:35:06","0","0","0","11:35:06","11:35:06","0","100","45","11:35:06","1","2","1","null","71","2","0","Assigned","1","1","1"
"06cfaf30-33f5-46bb-92f6-17dd8835d44c","qol3p-Lancaster-ton","qol3p-Lancaster-ton","Organization","Default","0","Default","Greenland Standard Time","676 Megane Parks","Apt. 699","Izaiahmouth","Wisconsin","69915","United States of America","170-429-6260","1","Micheal17@yahoo.com","-49.0606","131.6157","RGB(206,193,74)","11:35:06","1","0","0","11:35:06","11:35:06","1","42","32","11:35:06","0","1","1","null","68","3","1","Added","0","0","0"
"2179203b-341a-4ef9-b4cb-fca6e6121c36","odte6-Elk Grove-land","odte6-Elk Grove-land","Area","Default","1","Default","Argentina Standard Time","43827 Maggio Loop","Apt. 858","South Jaydon","Georgia","24914-1339","France","638-779-0868","3","Jalyn.Emard16@hotmail.com","41.8749","-54.7035","RGB(121,24,204)","11:35:06","1","1","0","11:35:06","11:35:06","0","98","30","11:35:06","0","1","1","null","31","2","1","Cancelled","0","1","1"
"0d5de46a-4917-4660-98bd-e2a80b20358c","fqdn4-Caguas-view","fqdn4-Caguas-view","Region","Default","1","Default","Central Standard Time","89372 Halvorson Fords","Suite 730","Donnieside","New Jersey","16571","Svalbard & Jan Mayen Islands","581-744-0658","4","Yvonne_OReilly@yahoo.com","-77.7261","79.3271","RGB(31,246,83)","11:35:06","0","0","1","11:35:06","11:35:06","1","80","79","11:35:06","2","2","0","null","17","1","0","Added","1","0","1"
"39e8f294-ceb7-45d2-b5d0-d581333ead95","c2qdg-Carrollton-stad","c2qdg-Carrollton-stad","Area","Default","1","Default","Arabian Standard Time","70225 Morissette Ridge","Apt. 426","North Marjolaineshire","Kansas","72686-6838","Tonga","865-241-1816","3","Zula.Harvey38@gmail.com","-78.5701","31.5364","RGB(96,157,214)","11:35:06","1","0","1","11:35:06","11:35:06","1","30","18","11:35:06","2","2","2","null","15","2","0","Cancelled","0","1","0"
"32e40208-5c44-42b5-93ff-c403d0cd691e","sbh0u-Smyrna-fort","sbh0u-Smyrna-fort","Branch","Default","0","Default","Sri Lanka Standard Time","87716 Althea Creek","Suite 870","Port Robbiestad","Alaska","95597-9154","Hong Kong","458-048-9527","1","Gisselle_Satterfield7@hotmail.com","85.7553","-18.1508","RGB(94,120,48)","11:35:06","0","0","1","11:35:06","11:35:06","0","71","61","11:35:06","1","1","0","null","93","2","1","Completed","1","1","1"
"c2b9fe0e-f94f-4fbc-ab07-4df5d30c5389","ba8yp-Livonia-town","ba8yp-Livonia-town","Branch","Default","0","Default","Canada Central Standard Time","1793 Reichert Course","Suite 294","Malikachester","Ohio","15322","Tokelau","284-121-9822","3","Deontae.Olson12@hotmail.com","59.6856","39.619","RGB(51,195,79)","11:35:06","1","1","0","11:35:06","11:35:06","0","33","30","11:35:06","2","0","0","null","77","3","1","Added","1","1","0"
"174ec780-1719-4ddd-862b-524fd0cd18ce","qwf55-Detroit-bury","qwf55-Detroit-bury","Region","Default","1","Default","W. Australia Standard Time","07409 Steuber Square","Apt. 241","New Leanne","Utah","35733","India","548-417-7500","2","Zora.Hoeger@yahoo.com","-12.3242","173.6894","RGB(14,249,210)","11:35:06","1","1","1","11:35:06","11:35:06","1","43","30","11:35:06","2","2","2","null","49","3","1","Cancelled","0","0","0"
"dd55deae-56bc-44a1-9db5-562e74303f3c","c3fni-Grand Rapids-land","c3fni-Grand Rapids-land","Department","Default","1","Default","Middle East Standard Time","431 Sanford Squares","Apt. 097","East Fermin","Colorado","75258-0664","Virgin Islands, British","920-725-5640","0","Okey63@hotmail.com","27.3231","177.1848","RGB(224,8,148)","11:35:06","1","1","1","11:35:06","11:35:06","0","94","58","11:35:06","0","2","0","null","5","2","0","Completed","1","0","1"
"1bc01df1-f056-43d2-8389-0c557843f219","nyuvt-Greensboro-shire","nyuvt-Greensboro-shire","Area","Default","0","Default","FLE Standard Time","5429 Emmerich Inlet","Suite 726","El Paso","Connecticut","95396","Luxembourg","578-367-6266","4","Rafael33@yahoo.com","73.5224","142.2216","RGB(156,35,3)","11:35:06","0","1","0","11:35:06","11:35:06","1","40","17","11:35:06","1","0","0","null","15","2","1","Cancelled","1","1","0"
"8d5d7e58-aa85-4590-b880-813d5d3e39d0","5ld6h-North Miami-side","5ld6h-North Miami-side","Department","Default","0","Default","Azores Standard Time","92597 Karley Keys","Suite 146","Port Keegan","New Mexico","91009-3078","Nauru","762-336-4110","0","Laron_Kilback32@hotmail.com","71.8807","45.5217","RGB(249,2,137)","11:35:06","1","0","0","11:35:06","11:35:06","0","84","49","11:35:06","2","0","0","null","35","2","1","Completed","1","1","0"
"6f7f0e92-ec95-42ba-a7d4-7e17e593f033","lrjal-Pico Rivera-berg","lrjal-Pico Rivera-berg","Area","Default","1","Default","Afghanistan Standard Time","7224 Sallie Locks","Apt. 227","North Jack","North Carolina","73751","Pakistan","617-572-7486","4","Rodrick78@yahoo.com","71.5524","-126.408","RGB(153,45,113)","11:35:06","0","1","0","11:35:06","11:35:06","1","84","87","11:35:06","1","2","0","null","91","2","1","Cancelled","1","0","1"
"f285f1df-e96b-446a-be44-669a60abe472","t3koo-Dubuque-mouth","t3koo-Dubuque-mouth","Region","Default","1","Default","E. Australia Standard Time","38243 Shaun Shore","Suite 862","Cranston","South Dakota","66605-1533","Italy","961-123-8652","1","Kelli_Wiegand70@gmail.com","-81.3683","-127.4997","RGB(2,166,167)","11:35:06","1","0","0","11:35:06","11:35:06","1","69","97","11:35:06","1","1","1","null","18","2","0","Assigned","0","1","1"
"ea6ca9fe-e5c9-4629-a417-7403aefaf2e2","bmd8p-White Plains-town","bmd8p-White Plains-town","Region","Default","0","Default","Pacific Standard Time (Mexico)","9875 Zulauf Cliff","Apt. 460","Tampa","Alabama","91046-5555","Spain","661-881-8560","2","Antoinette.Flatley47@yahoo.com","45.2346","-121.925","RGB(244,149,9)","11:35:06","0","0","1","11:35:06","11:35:06","0","73","58","11:35:06","0","0","1","null","69","1","0","Cancelled","0","0","0"
"da3b71af-fd3b-493e-83cc-ea8cae15d908","hmfnn-Allen-berg","hmfnn-Allen-berg","Organization","Default","1","Default","Venezuela Standard Time","0689 Kuhn Greens","Apt. 019","Titusville","Vermont","07599-8348","Puerto Rico","264-821-0082","2","Anita.Bartoletti@yahoo.com","71.7804","-118.1453","RGB(228,137,229)","11:35:06","1","1","1","11:35:06","11:35:06","1","43","45","11:35:06","2","2","1","null","41","2","1","Cancelled","1","1","1"
"314bf5f6-f495-4911-ace3-6f38f741c71d","hewqh-Corvallis-chester","hewqh-Corvallis-chester","Area","Default","1","Default","Iran Standard Time","659 Holden Extension","Suite 784","East Mohamed","Vermont","34958","Bosnia and Herzegovina","321-617-0407","1","Baron_Rohan@hotmail.com","-16.3457","-126.2376","RGB(19,164,126)","11:35:06","1","1","0","11:35:06","11:35:06","1","27","67","11:35:06","0","1","2","null","20","2","0","Cancelled","1","1","1"
"18bd9bc3-bd2f-4402-83b3-dbf217ab116e","iv3uk-East Providence-fort","iv3uk-East Providence-fort","Organization","Default","1","Default","Yakutsk Standard Time","472 Rocky Mews","Suite 481","Great Falls","North Dakota","53355-5923","Slovenia","313-060-5377","0","Treva.Bashirian@hotmail.com","8.2411","-70.6572","RGB(180,251,199)","11:35:06","1","0","1","11:35:06","11:35:06","0","17","37","11:35:06","2","2","2","null","13","3","0","Completed","0","0","1"
"f7329469-cd01-456e-b7af-fd9f5eb49d11","6s79a-Blue Springs-port","6s79a-Blue Springs-port","Area","Default","0","Default","Central Standard Time","389 Schuyler Motorway","Suite 504","Marilouport","Massachusetts","68661-3987","Netherlands Antilles","683-203-8095","1","Lynn50@hotmail.com","-56.216","-104.9493","RGB(107,128,170)","11:35:06","0","0","0","11:35:06","11:35:06","0","35","53","11:35:06","0","2","1","null","17","2","1","Completed","1","1","0"
"a9f96fd4-7688-4975-9f84-af4006ddf931","k36w9-Keller-burgh","k36w9-Keller-burgh","Region","Default","0","Default","Fiji Standard Time","0535 Murphy Camp","Apt. 036","Bellingham","Tennessee","42874","Bermuda","168-334-2986","2","Kraig_Hamill28@hotmail.com","-21.0779","133.2474","RGB(69,21,106)","11:35:06","1","0","1","11:35:06","11:35:06","0","80","63","11:35:06","0","0","0","null","52","2","0","No Show","1","0","0"
"9af3430c-6777-4f1b-8699-5c1348f29654","v713v-Florence-Graham-borough","v713v-Florence-Graham-borough","Region","Default","0","Default","Alaskan Standard Time","51014 Fay Lane","Apt. 768","Pearlineland","South Carolina","71768-0120","Lesotho","413-868-3055","0","Pierce_Gaylord15@gmail.com","-7.0352","37.0969","RGB(48,1,105)","11:35:06","1","1","0","11:35:06","11:35:06","0","67","68","11:35:06","0","1","0","null","28","3","0","Assigned","0","0","1"
"dacbfbce-ba41-4bdb-b459-860c62d8139b","njnij-Manhattan-ton","njnij-Manhattan-ton","Region","Default","0","Default","Central Asia Standard Time","7904 Edmond Mount","Apt. 010","North Ariannabury","North Dakota","60350-7807","Heard Island and McDonald Islands","121-871-4073","4","Leonard.Emmerich@hotmail.com","89.0793","-164.9249","RGB(43,127,134)","11:35:06","1","1","0","11:35:06","11:35:06","1","49","69","11:35:06","1","1","2","null","3","2","0","Cancelled","1","0","1"
"b69c0e20-8466-4c48-9f1f-9541cdc9ca43","qfalr-Kendale Lakes-shire","qfalr-Kendale Lakes-shire","Organization","Default","0","Default","Montevideo Standard Time","4911 O'Connell Land","Suite 814","East Rachaelport","Florida","38634-5750","Palestinian Territory","823-999-8530","4","Aliyah17@hotmail.com","-37.1844","61.1516","RGB(69,191,51)","11:35:06","0","0","1","11:35:06","11:35:06","1","24","7","11:35:06","2","2","0","null","81","2","0","Cancelled","0","1","1"
"eb125896-9e32-461f-a062-44cac65b0145","fdn75-Newton-shire","fdn75-Newton-shire","Area","Default","1","Default","Turkey Standard Time","0217 Arden Oval","Apt. 805","Buckridgehaven","Connecticut","72850-3448","Swaziland","035-007-2559","1","Nicolas.Fadel@hotmail.com","34.1697","42.5829","RGB(80,159,89)","11:35:06","1","1","0","11:35:06","11:35:06","0","95","63","11:35:06","0","2","2","null","47","2","0","Cancelled","0","1","1"
"f6bd9886-a1b4-42d9-bb7a-cac157a56095","qwncp-Indio-mouth","qwncp-Indio-mouth","Organization","Default","0","Default","Tokyo Standard Time","436 Angel Fort","Apt. 056","Monroefort","Louisiana","07498","Antigua and Barbuda","776-506-4722","1","Henry_Shanahan@gmail.com","16.9297","-6.0695","RGB(220,74,206)","11:35:06","1","0","0","11:35:06","11:35:06","1","89","85","11:35:06","1","2","1","null","8","2","1","Completed","1","0","0"
"64a5691b-dd8a-49e4-b4e4-8a0ea7cb4df4","b553z-Dublin-fort","b553z-Dublin-fort","Organization","Default","1","Default","UTC+12","036 Kessler Village","Apt. 505","Collinsland","Tennessee","91348-8768","Cuba","603-759-1971","4","Khalid.Gerlach6@yahoo.com","75.3661","165.0771","RGB(235,114,101)","11:35:06","0","1","0","11:35:06","11:35:06","0","7","38","11:35:06","0","1","2","null","18","2","1","Assigned","1","0","0"
"c1576fe0-067a-44a2-8ab2-12568fbbfbb3","e90yq-Rock Hill-haven","e90yq-Rock Hill-haven","Branch","Default","1","Default","North Asia East Standard Time","55715 Raynor Falls","Apt. 583","McCulloughshire","Wyoming","78804","Mozambique","215-836-7253","4","Horacio_Morar79@yahoo.com","67.0108","-71.988","RGB(243,187,50)","11:35:06","0","0","0","11:35:06","11:35:06","1","23","59","11:35:06","2","2","1","null","43","2","0","Added","1","0","0"
"8d492435-57d1-432f-8e81-53db85a17abe","s7czg-Champaign-fort","s7czg-Champaign-fort","Holding Company","Default","0","Default","Kaliningrad Standard Time","19345 Carlo Center","Apt. 022","New Kobeberg","Wyoming","81447-2594","Saint Vincent and the Grenadines","014-126-6406","0","Brandt.Stamm@hotmail.com","43.0587","-65.6867","RGB(158,205,61)","11:35:06","1","0","1","11:35:06","11:35:06","0","3","5","11:35:06","1","2","2","null","97","3","1","Completed","1","1","1"
"bbaeabbb-d9d7-473e-a8bf-f7a56a3acf02","wnopr-Melbourne-mouth","wnopr-Melbourne-mouth","Holding Company","Default","0","Default","Canada Central Standard Time","9969 Turcotte Hills","Apt. 435","Denistown","Oregon","64560","Luxembourg","131-235-4609","2","Josefa95@yahoo.com","66.6226","-11.3591","RGB(125,5,18)","11:35:06","0","1","0","11:35:06","11:35:06","1","51","5","11:35:06","2","0","2","null","71","2","0","Assigned","0","1","0"
"636ade7e-80b0-4361-95be-47c6d252872d","pchvr-Olympia-mouth","pchvr-Olympia-mouth","Region","Default","0","Default","Cape Verde Standard Time","763 Lubowitz Common","Suite 375","Lake Letatown","Indiana","06588-9642","Guernsey","219-163-1973","1","Ricardo.Walter3@hotmail.com","-28.1887","-94.0506","RGB(255,126,130)","11:35:06","1","0","1","11:35:06","11:35:06","0","32","99","11:35:06","2","0","0","null","4","2","0","Assigned","1","1","0"
"89c38c46-c75e-4485-b11f-dc9ffaeb24ae","hnpd2-Lawrence-berg","hnpd2-Lawrence-berg","Holding Company","Default","1","Default","India Standard Time","01905 Abbey Fork","Apt. 008","Lake Elta","Texas","67145-2254","Northern Mariana Islands","161-253-9847","1","Vladimir.Emmerich28@yahoo.com","18.9491","-146.7352","RGB(41,220,132)","11:35:06","1","1","0","11:35:06","11:35:06","1","28","59","11:35:06","0","1","1","null","27","1","0","Cancelled","1","1","0"
"698d10b8-b8cf-4601-b75b-ba0ba05bc9a3","o1fzj-Hesperia-mouth","o1fzj-Hesperia-mouth","Area","Default","0","Default","Bahia Standard Time","2861 Legros Turnpike","Apt. 162","Lake Nels","Minnesota","87518-2572","Australia","923-203-7973","0","Alford_Boyer@gmail.com","53.1831","-9.9617","RGB(16,71,243)","11:35:06","0","0","1","11:35:06","11:35:06","1","56","67","11:35:06","0","1","0","null","87","2","1","Cancelled","1","1","0"
"80a383d0-a3a6-4314-bb6f-8fead11b2bb4","pandj-East Lansing-chester","pandj-East Lansing-chester","Branch","Default","0","Default","Pacific Standard Time","805 Michaela Track","Apt. 557","South Weston","Minnesota","94145-7915","Cape Verde","195-028-0451","1","Noelia_Reichert@hotmail.com","-77.3631","118.873","RGB(253,49,27)","11:35:06","1","0","0","11:35:06","11:35:06","0","40","43","11:35:06","2","1","0","null","42","3","1","Cancelled","1","1","1"
"2c8d6caa-4b3b-4aee-bcfb-02e5be9b458c","2qp0y-Gilbert-view","2qp0y-Gilbert-view","Area","Default","0","Default","Fiji Standard Time","87096 Arnaldo Brooks","Suite 373","Stuartstad","Virginia","04901-2422","Turks and Caicos Islands","308-865-6115","2","Benjamin22@yahoo.com","57.3142","176.3621","RGB(188,3,78)","11:35:06","1","1","0","11:35:06","11:35:06","1","74","57","11:35:06","1","2","0","null","92","2","0","Cancelled","1","0","1"
"1483f837-6c08-4919-9c05-7704e3bcbcfb","7xeqg-Chula Vista-shire","7xeqg-Chula Vista-shire","Branch","Default","0","Default","GTB Standard Time","7946 Joshuah Ford","Suite 353","Cletusville","Ohio","27304-7721","Afghanistan","261-769-2624","2","Holly_Stanton@hotmail.com","-47.2352","-12.1798","RGB(218,215,186)","11:35:06","1","0","1","11:35:06","11:35:06","0","78","22","11:35:06","2","0","1","null","37","3","0","No Show","1","0","0"
"dbe4e279-2990-43da-b31c-613705a30fd6","8blv1-Sunnyvale-berg","8blv1-Sunnyvale-berg","Region","Default","1","Default","Taipei Standard Time","9564 Wilford Court","Apt. 622","Port Shannon","Delaware","42247","Bahrain","876-587-1569","1","Lulu_Pagac@hotmail.com","-85.6937","31.3412","RGB(22,98,89)","11:35:06","0","0","0","11:35:06","11:35:06","0","98","2","11:35:06","0","0","0","null","66","3","1","Cancelled","1","1","0"
"e71b16c6-f147-4d97-ba1c-6a129fca9069","ecjr8-Bozeman-mouth","ecjr8-Bozeman-mouth","Area","Default","0","Default","Hawaiian Standard Time","9628 Kuhn Creek","Apt. 502","O'Connerberg","Wisconsin","75941-7998","Comoros","972-735-9890","0","Casandra_Mayer@yahoo.com","-17.8303","137.512","RGB(23,199,10)","11:35:06","1","1","0","11:35:06","11:35:06","1","34","26","11:35:06","2","2","2","null","99","1","0","Added","0","1","1"
"821e9862-202a-4505-bbfb-053d9fd3bdf7","2yvee-Elmhurst-chester","2yvee-Elmhurst-chester","Region","Default","0","Default","SA Eastern Standard Time","6630 Olson Roads","Apt. 290","Russelport","New Jersey","62344-0073","Somalia","124-859-1094","2","Isaac29@hotmail.com","50.0287","117.7087","RGB(19,198,56)","11:35:06","1","0","0","11:35:06","11:35:06","1","2","101","11:35:06","2","1","1","null","20","2","1","No Show","0","0","1"
